SERIALNO,ST,PUMA,WGTP,Sm_Lo,Sm_Md,Sm_Hi,Lg_Lo,Lg_Md,Lg_Hi,Mil_Sm,Mil_Lg,ColDorm,Pers,IncK,Weight,hh
2016000154721,6,7315,26,0,1,0,0,0,0,0,0,0,1,43,26,1
2016000155016,6,7310,110,0,0,0,0,1,0,0,0,0,4,139,110,1
2016000155079,6,7310,17,0,1,0,0,0,0,0,0,0,1,45,17,1
2016000155148,6,7311,14,0,0,0,0,1,0,0,0,0,5,106,14,1
2016000155333,6,7307,10,0,0,0,0,1,0,0,0,0,3,53,10,1
2016000155375,6,7308,21,0,0,0,0,1,0,0,0,0,3,33,21,1
2016000155478,6,7310,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2016000155604,6,7315,21,0,1,0,0,0,0,0,0,0,2,149,21,1
2016000155636,6,7321,21,0,1,0,0,0,0,0,0,0,1,33,21,1
2016000155950,6,7304,45,0,0,0,0,1,0,0,0,0,3,53,45,1
2016000155976,6,7321,13,1,0,0,0,0,0,0,0,0,2,19,13,1
2016000155978,6,7314,12,0,1,0,0,0,0,0,0,0,1,125,12,1
2016000155999,6,7309,15,0,1,0,0,0,0,0,0,0,1,46,15,1
2016000156020,6,7306,39,0,0,0,0,1,0,0,0,0,4,42,39,1
2016000156207,6,7315,14,1,0,0,0,0,0,0,0,0,1,18,14,1
2016000156255,6,7308,14,0,0,0,0,0,1,0,0,0,5,185,14,1
2016000156372,6,7321,13,0,0,0,0,1,0,0,0,0,3,84,13,1
2016000156481,6,7301,37,0,0,0,0,1,0,0,0,0,7,111,37,1
2016000156548,6,7309,15,0,1,0,0,0,0,0,0,0,2,139,15,1
2016000156553,6,7302,8,0,1,0,0,0,0,0,0,0,2,91,8,1
2016000157147,6,7306,18,1,0,0,0,0,0,0,0,0,1,9,18,1
2016000157185,6,7311,11,0,0,0,0,0,1,0,0,0,3,564,11,1
2016000157415,6,7314,56,0,0,0,0,1,0,0,0,0,5,80,56,1
2016000157494,6,7316,7,1,0,0,0,0,0,0,0,0,1,18,7,1
2016000157510,6,7318,11,0,1,0,0,0,0,0,0,0,2,84,11,1
2016000157533,6,7314,15,0,0,0,0,0,1,0,0,0,3,200,15,1
2016000157542,6,7302,12,0,0,0,0,1,0,0,0,0,4,76,12,1
2016000157658,6,7314,19,0,1,0,0,0,0,0,0,0,1,63,19,1
2016000157663,6,7304,20,1,0,0,0,0,0,0,0,0,1,15,20,1
2016000157682,6,7313,7,0,1,0,0,0,0,0,0,0,2,102,7,1
2016000158147,6,7319,7,0,0,0,0,1,0,0,0,0,6,100,7,1
2016000158165,6,7308,68,0,0,0,1,0,0,0,0,0,5,0,68,1
2016000158303,6,7313,13,0,0,0,0,0,1,0,0,0,5,221,13,1
2016000158486,6,7314,12,0,1,0,0,0,0,0,0,0,1,31,12,1
2016000158633,6,7308,14,0,0,0,0,0,0,1,0,0,2,117,14,1
2016000158929,6,7307,21,0,0,0,0,1,0,0,0,0,4,92,21,1
2016000159226,6,7317,22,0,1,0,0,0,0,0,0,0,2,25,22,1
2016000159511,6,7304,24,0,0,1,0,0,0,0,0,0,2,160,24,1
2016000159592,6,7306,16,0,0,0,0,0,1,0,0,0,4,189,16,1
2016000159617,6,7312,13,1,0,0,0,0,0,0,0,0,2,0,13,1
2016000159886,6,7309,21,0,1,0,0,0,0,0,0,0,2,59,21,1
2016000159905,6,7318,24,0,0,0,0,1,0,0,0,0,4,43,24,1
2016000159948,6,7314,27,0,1,0,0,0,0,0,0,0,1,70,27,1
2016000160244,6,7310,22,0,1,0,0,0,0,0,0,0,2,70,22,1
2016000160316,6,7317,12,0,0,0,0,1,0,0,0,0,5,35,12,1
2016000160329,6,7314,12,0,0,0,0,1,0,0,0,0,3,49,12,1
2016000160417,6,7307,14,0,0,0,0,1,0,0,0,0,4,44,14,1
2016000160533,6,7310,13,0,0,1,0,0,0,0,0,0,2,274,13,1
2016000160631,6,7301,13,0,0,0,0,1,0,0,0,0,4,99,13,1
2016000160675,6,7303,9,0,0,0,1,0,0,0,0,0,5,11,9,1
2016000160734,6,7319,27,0,0,0,0,1,0,0,0,0,6,71,27,1
2016000160853,6,7307,20,1,0,0,0,0,0,0,0,0,2,19,20,1
2016000160951,6,7322,8,1,0,0,0,0,0,0,0,0,1,12,8,1
2016000160995,6,7316,17,0,0,0,0,0,1,0,0,0,3,151,17,1
2016000161063,6,7306,10,0,0,1,0,0,0,0,0,0,2,211,10,1
2016000161083,6,7319,17,0,1,0,0,0,0,0,0,0,2,40,17,1
2016000161513,6,7322,13,0,0,0,0,1,0,0,0,0,3,125,13,1
2016000161570,6,7320,30,0,1,0,0,0,0,0,0,0,1,42,30,1
2016000161615,6,7320,26,0,1,0,0,0,0,0,0,0,2,47,26,1
2016000161813,6,7317,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2016000162111,6,7315,16,0,1,0,0,0,0,0,0,0,2,84,16,1
2016000162403,6,7302,2,0,0,0,0,1,0,0,0,0,4,65,2,1
2016000162670,6,7312,26,0,1,0,0,0,0,0,0,0,2,56,26,1
2016000162720,6,7310,12,0,1,0,0,0,0,0,0,0,2,108,12,1
2016000162827,6,7310,12,0,1,0,0,0,0,0,0,0,2,42,12,1
2016000162836,6,7314,15,0,1,0,0,0,0,0,0,0,1,62,15,1
2016000162839,6,7303,14,0,0,0,0,1,0,0,0,0,3,47,14,1
2016000163199,6,7311,20,1,0,0,0,0,0,0,0,0,2,19,20,1
2016000163303,6,7312,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000163306,6,7301,34,0,0,1,0,0,0,0,0,0,1,163,34,1
2016000163470,6,7315,16,0,1,0,0,0,0,0,0,0,2,46,16,1
2016000163491,6,7313,13,0,0,0,0,1,0,0,0,0,7,63,13,1
2016000163652,6,7307,4,0,0,1,0,0,0,0,0,0,1,377,4,1
2016000163807,6,7307,22,0,0,0,0,0,1,0,0,0,4,217,22,1
2016000163847,6,7301,16,0,1,0,0,0,0,0,0,0,2,108,16,1
2016000163926,6,7303,14,1,0,0,0,0,0,0,0,0,1,19,14,1
2016000164119,6,7310,14,0,1,0,0,0,0,0,0,0,1,84,14,1
2016000164123,6,7310,26,0,0,0,0,1,0,0,0,0,3,105,26,1
2016000164242,6,7313,14,0,1,0,0,0,0,0,0,0,2,36,14,1
2016000164376,6,7321,12,0,1,0,0,0,0,0,0,0,1,26,12,1
2016000164456,6,7318,16,0,0,0,0,1,0,0,0,0,3,107,16,1
2016000164483,6,7318,31,0,0,0,0,1,0,0,0,0,3,34,31,1
2016000164520,6,7313,23,0,1,0,0,0,0,0,0,0,2,96,23,1
2016000164753,6,7321,11,0,0,0,0,1,0,0,0,0,4,40,11,1
2016000164921,6,7306,15,0,1,0,0,0,0,0,0,0,2,112,15,1
2016000164975,6,7304,41,0,1,0,0,0,0,0,0,0,2,116,41,1
2016000164989,6,7316,11,0,0,0,0,1,0,0,0,0,3,114,11,1
2016000165175,6,7301,16,0,1,0,0,0,0,0,0,0,1,34,16,1
2016000165202,6,7314,18,0,1,0,0,0,0,0,0,0,1,55,18,1
2016000165203,6,7312,23,0,0,0,0,0,0,1,0,0,1,56,23,1
2016000165219,6,7314,32,0,1,0,0,0,0,0,0,0,2,136,32,1
2016000165437,6,7316,20,0,0,0,0,1,0,0,0,0,3,69,20,1
2016000165713,6,7317,11,0,0,0,0,1,0,0,0,0,3,57,11,1
2016000165958,6,7310,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000166182,6,7314,16,0,0,0,0,0,1,0,0,0,3,161,16,1
2016000166360,6,7307,15,0,1,0,0,0,0,0,0,0,1,53,15,1
2016000166499,6,7306,9,0,0,0,1,0,0,0,0,0,3,15,9,1
2016000166534,6,7310,7,0,0,0,0,1,0,0,0,0,4,105,7,1
2016000166565,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000166771,6,7310,21,0,1,0,0,0,0,0,0,0,1,27,21,1
2016000166812,6,7301,6,0,0,0,0,1,0,0,0,0,3,47,6,1
2016000166887,6,7307,23,1,0,0,0,0,0,0,0,0,1,12,23,1
2016000166929,6,7313,13,0,1,0,0,0,0,0,0,0,2,73,13,1
2016000166934,6,7322,22,1,0,0,0,0,0,0,0,0,1,12,22,1
2016000167095,6,7310,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000167248,6,7306,25,0,1,0,0,0,0,0,0,0,1,34,25,1
2016000167267,6,7304,75,0,0,1,0,0,0,0,0,0,2,221,75,1
2016000167373,6,7302,23,0,1,0,0,0,0,0,0,0,2,26,23,1
2016000167413,6,7314,13,0,1,0,0,0,0,0,0,0,2,51,13,1
2016000167423,6,7312,15,0,0,0,0,0,1,0,0,0,8,177,15,1
2016000168383,6,7318,14,0,0,0,0,1,0,0,0,0,3,64,14,1
2016000168524,6,7308,21,0,1,0,0,0,0,0,0,0,2,46,21,1
2016000168585,6,7321,12,0,1,0,0,0,0,0,0,0,2,45,12,1
2016000168892,6,7302,15,0,0,0,0,0,1,0,0,0,4,215,15,1
2016000169065,6,7306,14,0,1,0,0,0,0,0,0,0,2,71,14,1
2016000169097,6,7301,15,0,1,0,0,0,0,0,0,0,2,108,15,1
2016000169267,6,7302,37,0,0,0,1,0,0,0,0,0,6,24,37,1
2016000169270,6,7319,10,0,0,0,0,0,1,0,0,0,5,361,10,1
2016000169395,6,7319,16,0,0,0,1,0,0,0,0,0,5,16,16,1
2016000169421,6,7303,12,0,0,0,0,1,0,0,0,0,5,52,12,1
2016000169626,6,7310,15,0,1,0,0,0,0,0,0,0,2,86,15,1
2016000169650,6,7321,15,0,1,0,0,0,0,0,0,0,1,30,15,1
2016000169915,6,7301,13,0,0,1,0,0,0,0,0,0,2,184,13,1
2016000170121,6,7316,13,0,1,0,0,0,0,0,0,0,1,146,13,1
2016000170226,6,7316,85,0,1,0,0,0,0,0,0,0,1,41,85,1
2016000170305,6,7301,26,0,1,0,0,0,0,0,0,0,1,37,26,1
2016000170464,6,7317,27,0,1,0,0,0,0,0,0,0,1,63,27,1
2016000170544,6,7310,7,0,0,0,1,0,0,0,0,0,3,21,7,1
2016000170599,6,7307,23,1,0,0,0,0,0,0,0,0,2,24,23,1
2016000170781,6,7307,9,0,0,1,0,0,0,0,0,0,2,217,9,1
2016000170899,6,7315,20,0,1,0,0,0,0,0,0,0,2,65,20,1
2016000171110,6,7316,38,1,0,0,0,0,0,0,0,0,1,12,38,1
2016000171533,6,7313,53,1,0,0,0,0,0,0,0,0,1,13,53,1
2016000171536,6,7311,8,0,1,0,0,0,0,0,0,0,1,127,8,1
2016000171543,6,7303,31,0,1,0,0,0,0,0,0,0,2,145,31,1
2016000171677,6,7301,80,0,0,0,0,0,1,0,0,0,4,221,80,1
2016000172047,6,7306,17,0,0,0,1,0,0,0,0,0,4,22,17,1
2016000172228,6,7315,14,0,0,0,0,1,0,0,0,0,3,87,14,1
2016000172253,6,7314,14,0,1,0,0,0,0,0,0,0,1,47,14,1
2016000172263,6,7301,44,1,0,0,0,0,0,0,0,0,1,15,44,1
2016000172380,6,7321,16,0,0,0,1,0,0,0,0,0,4,25,16,1
2016000172395,6,7303,13,0,0,0,0,1,0,0,0,0,7,86,13,1
2016000172483,6,7314,14,0,0,1,0,0,0,0,0,0,2,191,14,1
2016000172503,6,7318,9,0,0,0,0,1,0,0,0,0,5,54,9,1
2016000172653,6,7304,23,0,1,0,0,0,0,0,0,0,1,25,23,1
2016000172744,6,7314,23,0,0,1,0,0,0,0,0,0,2,174,23,1
2016000172890,6,7321,35,0,0,0,0,1,0,0,0,0,3,127,35,1
2016000172896,6,7310,23,0,1,0,0,0,0,0,0,0,1,60,23,1
2016000173000,6,7310,21,0,0,0,0,0,0,0,1,0,5,108,21,1
2016000173071,6,7312,13,0,0,1,0,0,0,0,0,0,2,319,13,1
2016000173106,6,7307,17,0,0,0,0,1,0,0,0,0,4,146,17,1
2016000173329,6,7321,16,1,0,0,0,0,0,0,0,0,2,24,16,1
2016000173458,6,7317,16,0,1,0,0,0,0,0,0,0,1,42,16,1
2016000173482,6,7317,39,0,1,0,0,0,0,0,0,0,2,48,39,1
2016000173527,6,7301,8,0,1,0,0,0,0,0,0,0,1,35,8,1
2016000173660,6,7313,28,0,1,0,0,0,0,0,0,0,2,99,28,1
2016000173838,6,7309,8,0,1,0,0,0,0,0,0,0,1,44,8,1
2016000173960,6,7310,14,0,1,0,0,0,0,0,0,0,2,101,14,1
2016000174183,6,7316,13,1,0,0,0,0,0,0,0,0,1,14,13,1
2016000174199,6,7301,20,0,0,0,0,0,1,0,0,0,8,158,20,1
2016000174720,6,7314,17,0,0,0,0,1,0,0,0,0,5,119,17,1
2016000174780,6,7316,21,1,0,0,0,0,0,0,0,0,2,11,21,1
2016000174801,6,7304,23,0,0,0,1,0,0,0,0,0,3,20,23,1
2016000174811,6,7308,24,0,0,1,0,0,0,0,0,0,2,158,24,1
2016000175199,6,7303,12,0,1,0,0,0,0,0,0,0,2,84,12,1
2016000175547,6,7316,11,0,0,1,0,0,0,0,0,0,2,196,11,1
2016000175654,6,7308,12,0,1,0,0,0,0,0,0,0,1,82,12,1
2016000175704,6,7306,12,0,0,0,1,0,0,0,0,0,3,12,12,1
2016000175732,6,7311,35,0,1,0,0,0,0,0,0,0,2,145,35,1
2016000175815,6,7309,21,0,0,0,0,0,1,0,0,0,4,269,21,1
2016000175903,6,7321,12,0,1,0,0,0,0,0,0,0,2,58,12,1
2016000176001,6,7310,32,0,1,0,0,0,0,0,0,0,1,67,32,1
2016000176473,6,7312,14,1,0,0,0,0,0,0,0,0,2,19,14,1
2016000176475,6,7308,15,0,0,1,0,0,0,0,0,0,2,450,15,1
2016000176556,6,7314,13,0,0,0,0,1,0,0,0,0,4,137,13,1
2016000176730,6,7316,7,0,0,0,0,1,0,0,0,0,4,96,7,1
2016000177228,6,7316,39,1,0,0,0,0,0,0,0,0,1,11,39,1
2016000177728,6,7314,23,1,0,0,0,0,0,0,0,0,1,9,23,1
2016000177982,6,7322,26,0,0,0,0,0,1,0,0,0,3,280,26,1
2016000178263,6,7322,7,0,0,0,0,1,0,0,0,0,7,43,7,1
2016000178316,6,7313,7,0,0,0,0,0,1,0,0,0,3,383,7,1
2016000178361,6,7318,13,0,0,0,0,0,1,0,0,0,6,157,13,1
2016000178614,6,7319,9,0,1,0,0,0,0,0,0,0,1,76,9,1
2016000178617,6,7312,14,0,0,0,0,1,0,0,0,0,5,130,14,1
2016000178655,6,7314,22,0,0,0,0,1,0,0,0,0,4,53,22,1
2016000178683,6,7319,34,0,0,0,0,1,0,0,0,0,5,122,34,1
2016000179008,6,7317,11,0,0,0,0,1,0,0,0,0,4,107,11,1
2016000179011,6,7306,14,0,1,0,0,0,0,0,0,0,2,82,14,1
2016000179107,6,7310,69,0,1,0,0,0,0,0,0,0,2,34,69,1
2016000179228,6,7321,12,0,0,0,0,1,0,0,0,0,5,51,12,1
2016000179264,6,7317,16,0,0,0,0,1,0,0,0,0,7,65,16,1
2016000179301,6,7316,11,0,1,0,0,0,0,0,0,0,1,63,11,1
2016000179307,6,7306,11,0,0,0,0,1,0,0,0,0,3,99,11,1
2016000179362,6,7312,12,0,0,0,0,0,1,0,0,0,3,198,12,1
2016000179504,6,7317,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2016000179711,6,7319,10,0,1,0,0,0,0,0,0,0,2,84,10,1
2016000179989,6,7311,11,0,0,0,0,1,0,0,0,0,3,71,11,1
2016000180114,6,7312,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000180115,6,7306,36,0,0,0,0,1,0,0,0,0,3,112,36,1
2016000180325,6,7320,43,0,0,0,0,1,0,0,0,0,5,122,43,1
2016000180346,6,7316,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000180644,6,7315,50,0,0,0,0,1,0,0,0,0,5,110,50,1
2016000180686,6,7318,23,0,0,0,0,1,0,0,0,0,5,124,23,1
2016000180695,6,7301,17,0,0,0,0,1,0,0,0,0,4,26,17,1
2016000180848,6,7317,13,0,1,0,0,0,0,0,0,0,1,148,13,1
2016000181098,6,7321,16,0,0,0,0,1,0,0,0,0,3,84,16,1
2016000181670,6,7319,14,0,0,1,0,0,0,0,0,0,2,260,14,1
2016000181899,6,7306,13,0,1,0,0,0,0,0,0,0,2,47,13,1
2016000181953,6,7310,16,0,0,0,0,1,0,0,0,0,5,108,16,1
2016000181974,6,7319,24,0,0,0,0,1,0,0,0,0,3,25,24,1
2016000182120,6,7321,35,0,0,0,0,1,0,0,0,0,6,70,35,1
2016000182266,6,7309,6,0,1,0,0,0,0,0,0,0,2,101,6,1
2016000182484,6,7306,7,0,1,0,0,0,0,0,0,0,2,92,7,1
2016000182488,6,7317,12,0,0,1,0,0,0,0,0,0,2,642,12,1
2016000182524,6,7319,9,0,1,0,0,0,0,0,0,0,2,50,9,1
2016000182664,6,7321,72,1,0,0,0,0,0,0,0,0,1,7,72,1
2016000182872,6,7309,19,1,0,0,0,0,0,0,0,0,1,12,19,1
2016000183102,6,7315,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2016000183133,6,7310,44,0,1,0,0,0,0,0,0,0,2,145,44,1
2016000183189,6,7311,23,0,0,0,0,0,1,0,0,0,5,447,23,1
2016000183270,6,7315,10,0,1,0,0,0,0,0,0,0,1,83,10,1
2016000183295,6,7308,11,0,1,0,0,0,0,0,0,0,1,49,11,1
2016000183446,6,7308,15,0,0,1,0,0,0,0,0,0,2,192,15,1
2016000183519,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000183660,6,7317,19,0,1,0,0,0,0,0,0,0,1,111,19,1
2016000183799,6,7318,8,1,0,0,0,0,0,0,0,0,1,16,8,1
2016000183822,6,7308,23,0,0,1,0,0,0,0,0,0,1,169,23,1
2016000183970,6,7312,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000184040,6,7322,32,0,0,0,0,1,0,0,0,0,3,51,32,1
2016000184151,6,7318,13,0,1,0,0,0,0,0,0,0,1,43,13,1
2016000184165,6,7303,13,0,0,1,0,0,0,0,0,0,2,185,13,1
2016000184227,6,7312,15,0,0,0,0,1,0,0,0,0,3,95,15,1
2016000184324,6,7317,21,0,0,0,1,0,0,0,0,0,3,2,21,1
2016000184549,6,7310,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000184753,6,7321,15,0,0,0,0,0,1,0,0,0,4,177,15,1
2016000184986,6,7317,29,0,0,0,0,1,0,0,0,0,5,69,29,1
2016000185002,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000185069,6,7313,14,0,1,0,0,0,0,0,0,0,2,106,14,1
2016000185402,6,7313,11,0,1,0,0,0,0,0,0,0,1,34,11,1
2016000185434,6,7310,23,0,0,0,0,0,0,1,0,0,1,53,23,1
2016000185435,6,7315,16,0,1,0,0,0,0,0,0,0,2,44,16,1
2016000185448,6,7318,13,1,0,0,0,0,0,0,0,0,1,6,13,1
2016000185534,6,7316,13,0,1,0,0,0,0,0,0,0,1,137,13,1
2016000185775,6,7305,22,0,0,0,0,1,0,0,0,0,10,49,22,1
2016000185795,6,7309,9,0,0,0,1,0,0,0,0,0,4,19,9,1
2016000185895,6,7317,19,1,0,0,0,0,0,0,0,0,1,21,19,1
2016000185944,6,7321,7,1,0,0,0,0,0,0,0,0,2,25,7,1
2016000185984,6,7321,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000186002,6,7317,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2016000186055,6,7318,8,1,0,0,0,0,0,0,0,0,2,8,8,1
2016000186209,6,7312,14,0,0,0,1,0,0,0,0,0,4,1,14,1
2016000186540,6,7310,63,0,1,0,0,0,0,0,0,0,1,32,63,1
2016000186557,6,7301,52,0,0,0,0,0,0,1,0,0,2,32,52,1
2016000186707,6,7314,76,0,0,1,0,0,0,0,0,0,2,584,76,1
2016000186715,6,7322,11,0,0,1,0,0,0,0,0,0,2,164,11,1
2016000186746,6,7321,35,0,0,0,0,1,0,0,0,0,3,48,35,1
2016000186842,6,7318,12,0,0,0,0,1,0,0,0,0,6,123,12,1
2016000186944,6,7313,27,0,0,0,1,0,0,0,0,0,3,19,27,1
2016000187151,6,7308,13,0,1,0,0,0,0,0,0,0,2,129,13,1
2016000187169,6,7303,12,0,0,0,0,1,0,0,0,0,4,137,12,1
2016000187422,6,7305,12,0,1,0,0,0,0,0,0,0,2,31,12,1
2016000187532,6,7319,9,0,0,0,0,1,0,0,0,0,3,150,9,1
2016000187675,6,7314,61,0,0,0,0,1,0,0,0,0,6,42,61,1
2016000187720,6,7310,13,0,1,0,0,0,0,0,0,0,1,58,13,1
2016000187740,6,7312,13,0,1,0,0,0,0,0,0,0,2,88,13,1
2016000187792,6,7307,3,0,0,0,0,1,0,0,0,0,5,70,3,1
2016000187892,6,7306,8,0,0,0,0,0,1,0,0,0,5,199,8,1
2016000188041,6,7319,7,0,0,0,0,1,0,0,0,0,4,84,7,1
2016000188494,6,7302,1,0,0,0,1,0,0,0,0,0,3,9,1,1
2016000188539,6,7319,17,0,1,0,0,0,0,0,0,0,2,145,17,1
2016000188700,6,7314,14,0,0,1,0,0,0,0,0,0,2,269,14,1
2016000188706,6,7312,15,0,1,0,0,0,0,0,0,0,1,69,15,1
2016000189178,6,7313,22,1,0,0,0,0,0,0,0,0,2,16,22,1
2016000189286,6,7316,21,0,1,0,0,0,0,0,0,0,2,101,21,1
2016000189449,6,7309,23,0,0,0,0,0,1,0,0,0,5,406,23,1
2016000189567,6,7317,21,0,1,0,0,0,0,0,0,0,2,114,21,1
2016000189671,6,7320,14,0,1,0,0,0,0,0,0,0,2,90,14,1
2016000189881,6,7315,23,0,1,0,0,0,0,0,0,0,2,89,23,1
2016000190043,6,7301,12,0,0,1,0,0,0,0,0,0,2,158,12,1
2016000190115,6,7306,10,1,0,0,0,0,0,0,0,0,1,12,10,1
2016000190185,6,7303,9,0,0,0,0,1,0,0,0,0,6,69,9,1
2016000190246,6,7312,12,0,1,0,0,0,0,0,0,0,2,100,12,1
2016000190430,6,7308,15,0,0,1,0,0,0,0,0,0,2,158,15,1
2016000190456,6,7312,16,1,0,0,0,0,0,0,0,0,1,12,16,1
2016000190540,6,7322,13,0,1,0,0,0,0,0,0,0,1,57,13,1
2016000190582,6,7303,9,1,0,0,0,0,0,0,0,0,2,16,9,1
2016000190807,6,7302,9,0,1,0,0,0,0,0,0,0,2,74,9,1
2016000191053,6,7322,20,0,0,0,0,1,0,0,0,0,5,77,20,1
2016000191085,6,7302,3,0,0,0,0,1,0,0,0,0,4,33,3,1
2016000191177,6,7314,20,0,1,0,0,0,0,0,0,0,1,121,20,1
2016000191238,6,7308,19,0,0,0,0,0,1,0,0,0,8,215,19,1
2016000191240,6,7304,24,0,0,0,0,1,0,0,0,0,3,26,24,1
2016000191690,6,7316,22,0,1,0,0,0,0,0,0,0,2,76,22,1
2016000191908,6,7322,13,0,1,0,0,0,0,0,0,0,2,110,13,1
2016000192066,6,7307,39,0,0,0,0,1,0,0,0,0,3,105,39,1
2016000192156,6,7312,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000192476,6,7312,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000192916,6,7308,17,0,1,0,0,0,0,0,0,0,1,30,17,1
2016000192951,6,7313,15,1,0,0,0,0,0,0,0,0,1,13,15,1
2016000193311,6,7305,25,0,0,0,0,1,0,0,0,0,3,28,25,1
2016000193324,6,7319,9,1,0,0,0,0,0,0,0,0,2,7,9,1
2016000193363,6,7319,6,0,1,0,0,0,0,0,0,0,1,61,6,1
2016000193705,6,7309,21,0,0,0,0,0,1,0,0,0,3,531,21,1
2016000193719,6,7322,36,0,0,0,1,0,0,0,0,0,3,18,36,1
2016000193865,6,7314,13,0,1,0,0,0,0,0,0,0,2,48,13,1
2016000193911,6,7318,42,0,0,0,0,1,0,0,0,0,3,25,42,1
2016000194026,6,7320,10,0,0,0,0,0,0,1,0,0,1,59,10,1
2016000194074,6,7310,14,0,0,1,0,0,0,0,0,0,1,368,14,1
2016000194306,6,7311,30,0,0,0,0,0,1,0,0,0,5,177,30,1
2016000194451,6,7317,16,0,0,0,0,0,1,0,0,0,6,169,16,1
2016000194753,6,7302,4,1,0,0,0,0,0,0,0,0,1,20,4,1
2016000194910,6,7310,9,0,0,0,0,0,0,0,1,0,3,43,9,1
2016000195011,6,7310,29,0,1,0,0,0,0,0,0,0,1,105,29,1
2016000195071,6,7318,47,0,0,0,0,1,0,0,0,0,4,64,47,1
2016000195101,6,7307,8,0,0,0,0,1,0,0,0,0,3,142,8,1
2016000195105,6,7306,13,0,1,0,0,0,0,0,0,0,1,65,13,1
2016000195252,6,7312,21,0,1,0,0,0,0,0,0,0,1,127,21,1
2016000195476,6,7315,25,0,1,0,0,0,0,0,0,0,1,79,25,1
2016000195559,6,7306,29,0,0,0,0,1,0,0,0,0,4,27,29,1
2016000195831,6,7316,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2016000196093,6,7304,24,0,1,0,0,0,0,0,0,0,1,79,24,1
2016000196251,6,7312,39,0,0,0,0,0,1,0,0,0,4,155,39,1
2016000196556,6,7315,13,0,1,0,0,0,0,0,0,0,2,56,13,1
2016000196585,6,7321,12,0,0,0,0,1,0,0,0,0,6,53,12,1
2016000196588,6,7317,14,0,1,0,0,0,0,0,0,0,1,96,14,1
2016000196813,6,7305,17,0,1,0,0,0,0,0,0,0,2,119,17,1
2016000196907,6,7322,28,0,1,0,0,0,0,0,0,0,2,98,28,1
2016000197147,6,7315,44,0,1,0,0,0,0,0,0,0,1,63,44,1
2016000197162,6,7322,33,0,1,0,0,0,0,0,0,0,2,40,33,1
2016000197242,6,7317,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2016000197359,6,7317,54,1,0,0,0,0,0,0,0,0,2,21,54,1
2016000197427,6,7309,21,0,1,0,0,0,0,0,0,0,1,92,21,1
2016000197731,6,7310,13,0,0,0,0,1,0,0,0,0,3,70,13,1
2016000197819,6,7303,21,0,0,0,0,0,0,0,1,0,4,50,21,1
2016000198234,6,7301,10,0,1,0,0,0,0,0,0,0,1,30,10,1
2016000198340,6,7321,10,0,1,0,0,0,0,0,0,0,2,32,10,1
2016000198470,6,7307,43,0,0,0,1,0,0,0,0,0,3,13,43,1
2016000198482,6,7310,26,0,0,0,0,1,0,0,0,0,3,86,26,1
2016000198510,6,7310,56,1,0,0,0,0,0,0,0,0,1,24,56,1
2016000198654,6,7304,21,0,1,0,0,0,0,0,0,0,2,102,21,1
2016000198739,6,7303,19,0,0,1,0,0,0,0,0,0,2,163,19,1
2016000198850,6,7310,25,0,1,0,0,0,0,0,0,0,1,105,25,1
2016000198901,6,7309,20,0,1,0,0,0,0,0,0,0,1,102,20,1
2016000198982,6,7309,15,0,0,0,0,1,0,0,0,0,3,105,15,1
2016000199030,6,7315,18,0,0,0,0,0,1,0,0,0,3,179,18,1
2016000199331,6,7309,13,0,0,0,0,0,1,0,0,0,4,227,13,1
2016000199446,6,7314,22,1,0,0,0,0,0,0,0,0,1,20,22,1
2016000199544,6,7320,21,0,0,0,0,1,0,0,0,0,4,37,21,1
2016000199558,6,7309,11,0,0,1,0,0,0,0,0,0,1,207,11,1
2016000199773,6,7321,11,0,0,0,0,1,0,0,0,0,3,55,11,1
2016000200338,6,7310,13,0,0,1,0,0,0,0,0,0,2,164,13,1
2016000200403,6,7312,11,0,0,0,0,1,0,0,0,0,3,106,11,1
2016000200425,6,7316,12,0,1,0,0,0,0,0,0,0,2,111,12,1
2016000200449,6,7312,11,0,0,0,0,0,0,0,1,0,4,100,11,1
2016000200453,6,7321,56,0,1,0,0,0,0,0,0,0,2,38,56,1
2016000201125,6,7319,21,1,0,0,0,0,0,0,0,0,1,22,21,1
