TAZ,UnitCount,hh,Sm_Lo,Lg_Lo,Sm_Md,Lg_Md,Sm_Hi,Lg_Hi,Mil_Sm,Mil_Lg,ColDorm,TAZorLUZ
1967,50.950763702,50.950763702,8.769792557,8.097975731,20.918388367,6.500545502,1.914813757,0.032553554,3.276723862,1.43997252,0,TAZ
1968,26.455295563,26.455295563,3.260872126,1.031948328,14.57635498,3.691073656,2.259598255,0.182067141,0.855546057,0.597833872,0,TAZ
1969,36.670326233,36.670326233,2.201378107,1.415834546,12.05537796,15.650831223,2.766618967,0.066313297,1.282507658,1.231464624,0,TAZ
1970,48.075740814,48.075740814,8.210183144,7.528677464,19.829730988,6.202170372,1.851430178,0.03145792,3.065120697,1.356971622,0,TAZ
1971,22.607868195,22.607868195,3.040041924,1.450630546,11.334621429,3.828637123,1.554718971,0.032545548,0.835198343,0.53147465,0,TAZ
1972,44.982269287,44.982269287,5.835394859,1.474476337,24.275695801,7.790644646,3.442357302,0.080226541,1.163332939,0.92014116,0,TAZ
1973,73.112319946,73.112319946,9.343094826,3.060153961,36.104969025,15.794047356,5.100476265,0.133727044,1.986240983,1.589608312,0,TAZ
1974,80.284820557,80.284820557,10.250078201,2.240451336,43.750385284,14.017011642,6.285579681,0.145388827,1.970991492,1.624935031,0,TAZ
1975,92.023956299,92.023956299,12.926170349,5.204337597,46.551311493,16.255964279,6.083876133,0.156090885,2.881201744,1.965000272,0,TAZ
1976,94.118804932,94.118804932,11.464799881,2.705033779,50.016498566,16.926317215,7.789026737,0.778334558,2.431471348,2.007322311,0,TAZ
1977,46.614818573,46.614818573,6.337078094,1.624726176,24.227802277,9.108927727,3.253181696,0.0907472,1.07018292,0.902172387,0,TAZ
1978,51.471992493,51.471992493,6.787289619,1.73772645,25.706878662,10.689495087,3.801445723,0.600709438,1.1326226,1.015823483,0,TAZ
1979,61.042236328,61.042236328,7.040506363,1.79409194,25.743707657,13.224712372,6.356179237,4.473873615,1.12725997,1.281904101,0,TAZ
1980,33.54076767,33.54076767,4.815137386,2.290986776,15.93238163,5.881574631,2.258333683,0.506809354,1.12185657,0.733686268,0,TAZ
1981,23.246406555,23.246406555,3.201099157,0.977980971,11.999637604,4.366992474,1.595100522,0.043362755,0.598214746,0.464018226,0,TAZ
1982,74.18989563,74.18989563,11.201910019,5.93545866,34.847366333,13.64700985,4.097337723,0.115510255,2.702358961,1.642937541,0,TAZ
1983,0.014729054,0.014729054,0,0,0.001616204,0.006897556,0.003265528,0.002166087,2.826557029E-4,5.010233726E-4,0,TAZ
1984,46.490200043,46.490200043,5.98203373,1.491129518,25.136856079,7.971450329,3.617185593,0.128760964,1.206829429,0.955955863,0,TAZ
1985,59.54001236,59.54001236,7.760237694,1.665558219,31.923069,11.062950134,4.484188557,0.11264997,1.361171365,1.170185685,0,TAZ
1986,58.643100739,58.643100739,7.643375874,1.687704325,30.429285049,11.391663551,4.502257347,0.570641696,1.273176193,1.144994855,0,TAZ
1987,46.677257538,46.677257538,6.181123257,1.576739907,24.788480759,8.52407074,3.436236858,0.086494289,1.150944114,0.933166683,0,TAZ
1988,60.401889801,60.401889801,8.152370453,2.037789583,31.571260452,11.688613892,4.274076462,0.116246268,1.38865149,1.172880054,0,TAZ
1989,52.905635834,52.905635834,6.595590115,1.705508947,28.027036667,9.832761765,4.105329514,0.099974655,1.40480721,1.134624839,0,TAZ
1990,67.94934845,67.94934845,8.935529709,2.092824697,34.871070862,13.816875458,4.982169628,0.432543993,1.485615134,1.332716584,0,TAZ
1991,49.174072266,49.174072266,6.476406574,1.638138294,26.22445488,8.876794815,3.657116175,0.090367146,1.222990274,0.987805009,0,TAZ
1992,48.722164154,48.722164154,6.410122871,1.839998007,25.774126053,8.695590973,3.600608587,0.086325586,1.307285905,1.008106351,0,TAZ
1993,53.468158722,53.468158722,7.001268864,1.743311763,27.86117363,10.521386147,3.887701273,0.106426626,1.269094229,1.077794552,0,TAZ
1994,19.007551193,19.007551193,2.543080568,0.823375046,10.065128326,3.203829765,1.390126586,0.032536238,0.55017513,0.399299055,0,TAZ
1995,19.615095139,19.615095139,2.599271059,0.826871336,10.46273613,3.246721268,1.460153818,0.033193368,0.571642637,0.414506823,0,TAZ
1996,65.590927124,65.590927124,8.376656532,2.326608419,33.223556519,12.487548828,5.20339489,0.963406503,1.639999986,1.369758844,0,TAZ
1997,66.373283386,66.373283386,9.299090385,3.617935658,34.014629364,11.406756401,4.467113495,0.10932859,2.054502964,1.40392971,0,TAZ
1998,57.917507172,57.917507172,7.414589405,1.578966379,31.051525116,10.524680138,4.541657925,0.29998973,1.349471807,1.156628251,0,TAZ
1999,55.507286072,55.507286072,7.327180862,1.612938285,29.473508835,10.583106041,4.083428383,0.106878228,1.241657138,1.078588843,0,TAZ
2000,78.705863953,78.705863953,11.775099754,7.851165295,33.902397156,14.210892677,4.506102085,1.090855837,3.4295609,1.93979156,0,TAZ
2001,0.014729054,0.014729054,0,0,0.001616204,0.006897556,0.003265528,0.002166087,2.826557029E-4,5.010233726E-4,0,TAZ
2002,63.316539764,63.316539764,6.730201721,2.158695698,27.185997009,19.258300781,4.521796227,0.204829797,1.621933937,1.634784818,0,TAZ
2003,26.698617935,26.698617935,3.682453632,1.273593783,13.811803818,4.724794865,1.841895461,0.046622697,0.764992595,0.552461386,0,TAZ
2004,36.662246704,36.662246704,4.643862724,1.403435469,18.122720718,7.125310898,2.94493413,0.701832533,0.941695154,0.77845782,0,TAZ
2005,39.871543884,39.871543884,4.975616455,1.185303926,21.378908157,7.006988525,3.223401785,0.237317398,1.026450872,0.837559104,0,TAZ
2006,23.173585892,23.173585892,2.915355921,0.718553722,12.79254055,3.712612867,1.870687008,0.03940244,0.635806203,0.488626271,0,TAZ
2007,44.461666107,44.461666107,5.978759766,1.719832182,23.184822083,8.295271873,3.16229105,0.083055258,1.138906121,0.898727119,0,TAZ
2008,80.040641785,80.040641785,3.874978542,0.71369344,26.179941177,38.270305634,6.379767895,0.179037809,1.894734383,2.548187256,0,TAZ
2009,38.713352203,38.713352203,4.671029091,0.952184737,20.561203003,7.6364007,3.070793152,0.071915366,0.93361038,0.816216111,0,TAZ
2010,17.883255005,17.883255005,2.24171567,0.489020944,9.87650013,2.968834639,1.445457816,0.031724438,0.460213363,0.369787276,0,TAZ
2011,85.330749512,85.330749512,10.977503777,2.483462334,44.081123352,16.29599762,6.76935482,1.131246686,1.899285316,1.692774177,0,TAZ
2012,95.991424561,95.991424561,12.059468269,3.25407958,48.782726288,17.235689163,8.140242577,2.111694813,2.400996923,2.006527185,0,TAZ
2013,65.009796143,65.009796143,8.27055645,2.685046673,33.466743469,12.303217888,4.827501774,0.126328841,1.887720346,1.442680717,0,TAZ
2014,72.982467651,72.982467651,9.482274055,2.178094625,38.490116119,13.5993433,5.60667038,0.485617995,1.691090703,1.449258924,0,TAZ
2015,77.733314514,77.733314514,9.749414444,2.512407303,39.530994415,14.315047264,6.52998209,1.589532018,1.890655637,1.615283251,0,TAZ
2016,61.94651413,61.94651413,7.978400707,1.793058991,33.548614502,10.976280212,4.779161453,0.113097541,1.510742545,1.247157335,0,TAZ
2017,56.909862518,56.909862518,7.072214603,1.786813259,30.862689972,9.754545212,4.551241398,0.102614321,1.557256579,1.222488999,0,TAZ
2018,93.638114929,93.638114929,12.014131546,2.925422192,46.328845978,18.6067276,7.659509182,2.228245974,2.01311326,1.862122178,0,TAZ
2019,98.702392578,98.702392578,12.746790886,2.85203433,49.18932724,20.482629776,7.737146854,1.760986328,2.007591248,1.925886631,0,TAZ
2020,102.316635132,102.316635132,11.524686813,2.239694118,48.067382812,27.545778275,7.783675671,0.866777062,2.059202433,2.22943759,0,TAZ
2021,84.448951721,84.448951721,10.862118721,3.53592062,41.110870361,15.626583099,7.005289555,2.313007355,2.20737052,1.787794828,0,TAZ
2022,61.707271576,61.707271576,8.008599281,1.920346141,32.377891541,12.033747673,4.548634529,0.116981916,1.460232615,1.240836859,0,TAZ
2023,72.694709778,72.694709778,9.419072151,2.739058018,36.245254517,14.205137253,5.638489246,1.147915483,1.798402667,1.501382947,0,TAZ
2024,1.040607452,1.040607452,0.173736393,0.121160097,0.398280621,0.251029402,0.02370978,6.588229444E-4,0.04895179,0.023080619,0,TAZ
2025,1.040607452,1.040607452,0.173736393,0.121160097,0.398280621,0.251029402,0.02370978,6.588229444E-4,0.04895179,0.023080619,0,TAZ
2026,1.040607452,1.040607452,0.173736393,0.121160097,0.398280621,0.251029402,0.02370978,6.588229444E-4,0.04895179,0.023080619,0,TAZ
2027,4.534552574,4.534552574,0.281661063,0.18706204,1.158505201,0.923605919,0.82224679,0.840548515,0.147398233,0.173524901,0,TAZ
2028,4.733831406,4.733831406,0.284360975,0.187152982,1.277809024,0.933575511,0.859850943,0.840805769,0.161688268,0.188588127,0,TAZ
2029,5.234563828,5.234563828,0.296382606,0.188479826,1.557961226,1.020501256,0.925985515,0.842138708,0.184270948,0.21884352,0,TAZ
2030,4.928581238,4.928581238,0.286999524,0.187241852,1.394401431,0.943318486,0.896600425,0.841057181,0.175653532,0.203309014,0,TAZ
2031,12.720927238,12.720927238,2.049192905,1.418101311,4.706002712,1.815175533,0.945486486,0.842508912,0.600351274,0.344108373,0,TAZ
2032,4.534552574,4.534552574,0.281661063,0.18706204,1.158505201,0.923605919,0.82224679,0.840548515,0.147398233,0.173524901,0,TAZ
2033,57.691204071,57.691204071,7.281293392,1.304261088,31.614639282,10.356424332,4.577310562,0.108723,1.304520607,1.144032955,0,TAZ
2034,45.864032745,45.864032745,6.327356339,2.615255356,23.592926025,7.567317486,3.161138296,0.07221958,1.52178359,1.006036401,0,TAZ
2035,46.288394928,46.288394928,6.28164053,2.220959902,24.292161942,7.724198341,3.309918404,0.076872639,1.400048971,0.982592642,0,TAZ
2036,39.97335434,39.97335434,5.178246498,0.955470204,21.478662491,7.638219833,3.028098822,0.079086371,0.845490634,0.770079017,0,TAZ
2037,46.570793152,46.570793152,6.282688618,2.052324533,24.504262924,7.994374275,3.351750135,0.080030367,1.333717823,0.971645415,0,TAZ
2038,49.807941437,49.807941437,6.436723232,1.93388772,26.787384033,8.235331535,3.823588848,0.083117992,1.443759441,1.064149499,0,TAZ
2039,71.317184448,71.317184448,9.349434853,1.758702517,37.975440979,13.983442307,5.28426218,0.142844811,1.466358185,1.356697798,0,TAZ
2040,76.474754333,76.474754333,9.983352661,1.895915866,40.251735687,15.563747406,5.608189106,0.156829759,1.551784039,1.463201284,0,TAZ
2041,59.886329651,59.886329651,7.812047482,1.859299302,32.143310547,10.772867203,4.523056507,0.110250421,1.464507937,1.200989962,0,TAZ
2042,54.471382141,54.471382141,6.885160446,1.613357186,29.942445755,9.01967907,4.352545261,0.094529718,1.432782769,1.130883098,0,TAZ
2043,49.737113953,49.737113953,6.443784714,1.675338864,26.885053635,8.483103752,3.820655346,0.087345973,1.316291928,1.025540948,0,TAZ
2044,59.389778137,59.389778137,6.906862736,1.716565013,29.425483704,13.19004631,4.773052216,0.551867008,1.478303671,1.347598433,0,TAZ
2045,57.074523926,57.074523926,7.284100533,2.076430321,30.790599823,9.531890869,4.445088863,0.098826222,1.624834895,1.222753286,0,TAZ
2046,49.656749725,49.656749725,6.532298565,2.399514914,24.935001373,8.883901596,3.745059967,0.569067717,1.485369086,1.106536031,0,TAZ
2047,31.872833252,31.872833252,4.341395855,1.261973739,16.566177368,5.953991413,2.227219105,0.059457194,0.80777508,0.654843926,0,TAZ
2048,35.194705963,35.194705963,4.609732151,1.262048125,18.862958908,6.062171936,2.651580811,0.062137388,0.940030992,0.744047642,0,TAZ
2049,59.291877747,59.291877747,8.522397995,3.451165676,29.719964981,10.659154892,3.768909454,0.101018816,1.813968539,1.255295634,0,TAZ
2050,31.111030579,31.111030579,4.281352997,1.262688279,16.034740448,5.934036255,2.128307104,0.058877617,0.776873291,0.634154379,0,TAZ
2051,20.638090134,20.638090134,2.828494549,0.898658037,10.707314491,3.756160975,1.434534907,0.037458744,0.556300223,0.41916886,0,TAZ
2052,48.437599182,48.437599182,6.98878479,2.74669075,24.182844162,8.969974518,3.044781685,0.085001484,1.425516367,0.994006813,0,TAZ
2053,31.782773972,31.782773972,4.289793015,1.293234706,16.681097031,5.690207005,2.273224115,0.057010885,0.850463569,0.647743404,0,TAZ
2054,27.063034058,27.063034058,3.649483442,1.046645641,14.196300507,4.94628191,1.93329823,0.049729474,0.696585298,0.544711053,0,TAZ
2055,28.20384407,28.20384407,3.639448643,0.99664396,15.30764389,4.651522636,2.187995195,0.048251864,0.781093121,0.591246009,0,TAZ
2056,28.201805115,28.201805115,3.780142784,1.065603137,14.861585617,5.108973503,2.037539005,0.051555771,0.727131665,0.56927371,0,TAZ
2057,64.356033325,64.356033325,9.157038689,3.431001663,32.484226227,11.827357292,4.165291309,0.113430455,1.858584762,1.319101453,0,TAZ
2058,59.709323883,59.709323883,8.068357468,2.097519159,30.894599915,11.601828575,4.247489452,0.251282156,1.383656979,1.164591908,0,TAZ
2059,86.954620361,86.954620361,12.069015503,3.029857874,44.372989655,18.052177429,5.790575027,0.177491665,1.835130453,1.627382755,0,TAZ
2060,83.825340271,83.825340271,11.167199135,2.79858613,44.286590576,15.66047287,6.092435837,0.15785107,2.005861998,1.65634656,0,TAZ
2061,29.395757675,29.395757675,3.990613222,1.451079726,15.43118,4.83004427,2.104908228,0.048747919,0.909916043,0.629268348,0,TAZ
2062,44.835475922,44.835475922,5.754808903,1.882877231,24.264163971,6.978923798,3.497433186,0.070993461,1.40007329,0.986201823,0,TAZ
2063,61.142024994,61.142024994,7.339709282,2.912239313,28.093925476,15.23031044,4.163336754,0.114481002,1.827132583,1.460888982,0,TAZ
2064,32.01619339,32.01619339,3.524848461,1.021461129,15.645183563,5.792333126,3.169613123,1.221991181,0.888610423,0.752154171,0,TAZ
2065,39.674697876,39.674697876,5.015459538,1.282841802,21.840871811,6.347167015,3.181454897,0.066763945,1.101656914,0.838484704,0,TAZ
2066,31.078159332,31.078159332,4.016882896,1.133743405,16.85726738,5.079277992,2.407588482,0.052690182,0.875742614,0.654965222,0,TAZ
2067,50.966808319,50.966808319,6.775215626,1.698046207,26.972763062,9.467947006,3.72021699,0.095765442,1.227021098,1.009831309,0,TAZ
2068,40.467266083,40.467266083,3.895791292,0.683382154,20.163049698,9.959709167,3.536816597,0.184791312,1.047878265,0.995848358,0,TAZ
2069,46.316638947,46.316638947,5.444335461,1.789808273,23.113557816,9.918997765,3.51588583,0.07943166,1.371626139,1.082994819,0,TAZ
2070,29.400188446,29.400188446,3.887449026,1.136697054,15.67781353,5.044478893,2.186716795,0.051479727,0.806599379,0.608955324,0,TAZ
2071,47.818336487,47.818336487,6.19292593,1.86847651,25.312067032,8.402252197,3.591462135,0.08191593,1.351604104,1.017631888,0,TAZ
2072,56.520202637,56.520202637,7.204786301,1.902118683,29.472364426,9.989060402,4.588505268,0.753855705,1.438176632,1.171334982,0,TAZ
2073,30.994827271,30.994827271,4.011944294,1.289063215,16.768732071,4.854598045,2.398441553,0.049736749,0.948995471,0.673316538,0,TAZ
2074,66.48134613,66.48134613,8.766061783,2.557880402,35.536315918,11.321380615,4.970713139,0.114487961,1.833669305,1.380837202,0,TAZ
2075,54.360954285,54.360954285,6.783756733,1.455062985,30.122371674,8.951634407,4.424562931,0.094480701,1.402437449,1.126648068,0,TAZ
2076,53.566608429,53.566608429,6.808825016,1.685476303,28.999864578,9.271653175,4.185145378,0.093888976,1.407005548,1.114747643,0,TAZ
2077,44.025466919,44.025466919,5.497789383,1.376536727,24.061216354,7.340533257,3.531622171,0.074662425,1.206870198,0.936233699,0,TAZ
2078,62.283359528,62.283359528,7.982846737,1.760602593,33.845397949,10.959312439,4.843935013,0.113305025,1.521182775,1.256780148,0,TAZ
2079,68.190536499,68.190536499,7.862133026,2.427032948,31.820224762,12.000687599,6.992246151,3.807200909,1.753563523,1.527447581,0,TAZ
2080,34.45595932,34.45595932,4.39844799,1.074025035,18.813884735,5.778325558,2.710688114,0.060177058,0.907316685,0.713095367,0,TAZ
2081,24.088741302,24.088741302,3.028901815,0.55136627,12.805567741,4.653159142,1.906442881,0.150012001,0.516795874,0.47649473,0,TAZ
2082,32.019462585,32.019462585,3.986314297,0.804227889,17.756570816,5.342907906,2.611002445,0.056593411,0.80345875,0.658388734,0,TAZ
2083,34.901069641,34.901069641,4.524757385,0.978131711,18.791976929,6.378795147,2.655860901,0.065564707,0.814417779,0.691563964,0,TAZ
2084,32.059898376,32.059898376,4.111733437,0.782739282,17.372245789,5.911643028,2.476938486,0.061262965,0.714144528,0.629190266,0,TAZ
2085,32.259601593,32.259601593,3.942220926,0.706255913,17.323451996,5.734418869,2.762825489,0.405170739,0.730491698,0.654767752,0,TAZ
2086,29.729873657,29.729873657,4.118837357,1.628510237,15.390915871,4.895232677,2.053883553,0.047628775,0.954560697,0.640303373,0,TAZ
2087,25.984577179,25.984577179,3.251992702,0.565135777,14.324386597,4.592617989,2.090205908,0.048504159,0.593382597,0.518352151,0,TAZ
2088,31.917461395,31.917461395,4.025329113,0.717131555,17.335292816,5.9296875,2.507792473,0.062042564,0.707213104,0.632971466,0,TAZ
2089,33.397647858,33.397647858,4.285411358,0.869037926,18.107824326,6.054662228,2.583848953,0.062702946,0.771746099,0.662415206,0,TAZ
2090,1.607263803,1.607263803,0.319836199,0.223134935,0.662877381,0.255754054,0.027269881,5.78925421E-4,0.084100038,0.033712365,0,TAZ
2091,1.607263803,1.607263803,0.319836199,0.223134935,0.662877381,0.255754054,0.027269881,5.78925421E-4,0.084100038,0.033712365,0,TAZ
2092,1.607263803,1.607263803,0.319836199,0.223134935,0.662877381,0.255754054,0.027269881,5.78925421E-4,0.084100038,0.033712365,0,TAZ
2093,1.607263803,1.607263803,0.319836199,0.223134935,0.662877381,0.255754054,0.027269881,5.78925421E-4,0.084100038,0.033712365,0,TAZ
2094,1.607263803,1.607263803,0.319836199,0.223134935,0.662877381,0.255754054,0.027269881,5.78925421E-4,0.084100038,0.033712365,0,TAZ
2095,14.983334541,14.983334541,2.993207216,2.088407516,6.191405773,2.35517621,0.250671774,0.004792348,0.78589654,0.313777208,0,TAZ
2096,0,0,0,0,0,0,0,0,0,0,0,TAZ
2097,23.464504242,23.464504242,3.230304003,1.291975141,11.903245926,4.060983181,1.637849331,0.142629728,0.696542263,0.500974596,0,TAZ
2098,48.289463043,48.289463043,6.403103828,1.361420393,24.407157898,10.32900238,3.538197279,0.519374847,0.842878699,0.888328552,0,TAZ
2099,13.067045212,13.067045212,1.566018462,0.282731771,7.091157913,2.327030182,1.124845624,0.12818332,0.282130599,0.264947534,0,TAZ
2100,13.067045212,13.067045212,1.566018462,0.282731771,7.091157913,2.327030182,1.124845624,0.12818332,0.282130599,0.264947534,0,TAZ
2101,42.575405121,42.575405121,5.484039307,1.46502912,21.611499786,8.517809868,3.243365526,0.455634832,0.942998469,0.855028927,0,TAZ
2102,81.812965393,81.812965393,11.538845062,4.095712185,40.477336884,16.083843231,5.386184692,0.569830596,2.037534237,1.623680472,0,TAZ
2103,33.469539642,33.469539642,4.247302055,1.160757661,17.441308975,6.000588894,2.706669092,0.419958621,0.804987967,0.687964678,0,TAZ
2104,29.261566162,29.261566162,3.294730425,0.500958204,16.657606125,4.614653111,2.696906567,0.169005677,0.702808678,0.62489748,0,TAZ
